EHPAD Marcel Gaujard;26;16 Rue de la Planche aux Carpes;28000;CHARTRES;02 37 91 27 05;ehpadmgaujard@agglo-ville.chartres.fr
EHPAD du Centre hospitalier de Craponne-sur-Arzon;146;16 Rue de la Ratille;43500;CRAPONNE SUR ARZON;04 71 01 10 00;secret.direction@hopital-craponne.fr
EHPAD Picquigny;83;16 Rue de l'Abreuvoir;80310;PICQUIGNY;03 22 51 40 40;maison-retraite.picquigny@wanadoo.fr
Coallia EHPAD Pax;54;16 rue de Lehon BP 463;22100;DINAN;02 96 39 25 35;ehpad.pax@coallia.org
EHPAD Maryse Bastie;63;16 Rue de Marseille;33000;BORDEAUX;05 56 69 31 31;ehpad.marysebastie@mairie-bordeaux.fr
EHPAD Jacques Weinman Avanne-Aveney;199;16 rue des Cerisiers;25720;AVANNE AVENEY;03 81 41 88 88;direction@cjw-avanne.com
EHPAD de la Croix des Vignes;64;16 rue des Montagnes;89130;TOUCY;03 86 44 09 04;contact@ehpad-toucy.fr
EHPAD Les Balcons du Hautacam ;82;16 Rue du Docteur Bergugnat;65400;ARGELES GAZOST;05 62 97 49 89;administration@ehpad-argeles.com
EHPAD Les Oyats;94;16 rue du Docteur-Fouchet;62600;BERCK;03 21 89 43 89;directioncham@ch-montreuil.fr
EHPAD Les Jardins du monde;95;16 Rue du Marechal de Tourville;2350;LIESSE NOTRE DAME;03 23 22 20 63;ehpad-liesse@orange.fr
EHPAD La demeure du Maupas;80;16 Rue du Maupas;50100;CHERBOURG OCTEVILLE;02 33 42 60 00;accueil@demeuredumaupas.com
EHPAD Fernand Michaud;66;16 rue du Rocheret CS 10329;25270;LEVIER;03 81 49 50 24;mrlevier@chi-hautecomte.fr
EHPAD de Lessay;47;16 rue Gaslonde;50430;LESSAY;02 33 46 55 89;ehpad-lessay@orange.fr
EHPAD COS Jacques Barrot;100;16 Rue Gilbert Cesbron;75017;PARIS;01 43 13 10 01;ehpadjbarrot@fondationcos.org
EHPAD Jean Moulin;54;16 rue Jean-Moulin;38300;BOURGOIN JALLIEU;04 69 15 76 40;chpo-sec.lsjm@ghnd.fr
EHPAD Korian Le Tulipier;114;16 Rue Marcellin Berthelot;93110;ROSNY SOUS BOIS;01 49 35 45 00;sonia.sitek@korian.fr
EHPAD La Varenne;99;16 rue Montaton;53300;AMBRIERES LES VALLEES;02 43 30 15 15;administration@ehpadlavarenne.fr
EHPAD Les Chataigniers;64;16 Rue Mozart;57300;HAGONDANGE;03 87 70 25 06;secretariat-chataigniers@goupe-sos.org
Maison de retraite Villa Montbrison;108;16 Rue Notre-dame;22000;ST BRIEUC;02 96 62 73 00;direction@montbareil.fr
EHPAD de Spincourt;41;16 rue Nouvelle;55230;SPINCOURT;03 29 73 73 10;ehpadspincourt@orange.fr
EHPAD Sainte élisabeth;60;16 rue Sainte-élisabeth;67000;STRASBOURG;03 88 24 77 00;ehpad.elisabeth@abrapa.asso.fr
EHPAD Saint-Louis-de-Longwy;10;16 Rue Saint-lazare;60800;CREPY EN VALOIS;03 44 59 11 19;accueil@ch-crepyenvalois.fr
EHPAD Saint-Sauveur;53;16 rue Saint-Paulin;57580;ST EPVRE;03 87 01 92 19;ehpadepvresrh@orange.fr
EHPAD Centre Roseraie Sainte-Odile;62;16 rue Saint-Vincent-de-Paul;34000;MONTPELLIER;04 67 02 65 80;laroseraiemtp@wanadoo.fr
EHPAD Villa Jeanne-d'Arc;112;160 Avenue de Rimiez;6000;NICE;04 89 22 42 00;direction.falicon@lna-sante.com
EHPAD Les Corolles;63;160 rue du Verger BP 60229 - Ancénis-Saint-Géréon;44150;ANCENIS;02 40 09 44 00;direction@ch-erdreloire.fr
EHPAD Les Bouleaux;86;160 Rue Marcel Paul;59156;LOURCHES;03 27 43 24 60;lesbouleaux@groupe-acppa.fr
EHPAD du Centre hospitalier du Pays de Gex;170;160 rue Marc-Panissod BP 437;1170;GEX;04 50 40 38 38;gex.accueil@ch-paysdegex.fr
EHPAD La commanderie des hospitaliers;61;161 Avenue de la Division Leclerc;95880;ENGHIEN LES BAINS;01 39 84 49 49;administration@lacommanderiedeshospitaliers.fr
EHPAD Repotel Gambetta;80;161 avenue Gambetta;75020;PARIS;01 40 30 32 13;direction@gambetta.repotel.fr
EHPAD Le Val d'Arve;24;161 rue du Vernay;74700;SALLANCHES;04 50 47 99 20;valdarve@vsha.fr
EHPAD Bel Adour;81;162 chemin des carriéres;32400;RISCLE;05 62 69 72 21;residence-beladour@orange.fr
EHPAD Le Vignet;30;162 rue Aire;30420;CALVISSON;04 66 01 41 38;la.coustourelle@ehpad-sommieres-calvisson.fr
EHPAD de l'EPDS De Gorze;250;163 Rue de la Meuse;57680;GORZE;03 87 38 53 00;secretariat@epsgorze.fr
EHPAD Mont d'Aurelle;75;1632 rue Saint-Priest;34000;MONTPELLIER;04 99 74 75 00;c.brinis@orpea.net
EHPAD Le Mas des Oliviers Fondation Rollin;30;164 chemin du Mas des Oliviers;30350;LEDIGNAN;04 66 92 21 45;secertariat.ledignan@fondationrollin.fr
EHPAD de Pont é Marcq;30;164 rue nationale;59710;PONT A MARCQ;03 20 44 14 27;ehpad.pppl@tempsdevie.fr
EHPAD Centre hospitalier Pierre Hurabielle Bourg-Achard;138;165 rue Pasteur BP 8;27310;BOURG ACHARD;02 32 20 20 00;direction_hop_bourg_achard@hotmail.com
EHPAD Maison Russe;79;166 Impasse de la Maison Russe;6500;MENTON;04 92 10 44 50;contact@maisonrusse.fr
EHPAD Le Castelet Notre-Dame;77;1675 Route de Roquefort;13830;ROQUEFORT LA BEDOULE;04 42 73 09 09;l.zavani@groupecolisee.com
EHPAD Paul-Lintier du Centre hospitalier Nord-Mayenne;60;168 Boulevard Paul Lintier;53100;MAYENNE;02 43 08 73 00;direction@ch-mayenne.fr
EHPAD intercommunal La Durance;73;169 avenue Agricol Viala;13550;NOVES;04 90 24 38 00;accueilcabannes@mrpi-noves-cabannes.fr
Maison de retraite Louise Michel;82;17 Avenue Charles de Gaulle;92270;BOIS COLOMBES;01 47 86 57 00;residence.boiscolombes@fondationbellan.org
EHPAD MBV - Terrarossa;63;17 avenue Cyprien-Olivier Le Clos-du-Vivier;34830;JACOU;04 67 54 11 11;terrarossa@mutuelle-mbv.fr
EHPAD Notre-Dame des Anges;55;17 Avenue des 4 Pierres;83510;LORGUES;04 94 99 59 32;accueil@notre-dame-anges.org
EHPAD de Coujon;60;17 avenue d'Hésingue;40270;GRENADE SUR L ADOUR;05 58 45 49 49;lfcoujon@wanadoo.fr
EHPAD Korian Le Lac;78;17 avenue du Lac;70000;VAIVRE ET MONTOILLE;03 84 96 28 28;florence.dupuis@medicafrance.fr
EHPAD Les Petites Promenades;130;17 boulevard d'Auxerre;58210;VARZY;03 86 29 45 23;direction@ehpadvarzy.fr
EHPAD Julie Chauchard;46;17 boulevard d'Estourmel;12000;RODEZ;05 65 75 79 10;juliechauchard@orange.fr
Maison de retraite Saint-Francois-d'Assise;85;17 Chemin de la Muette;7100;ANNONAY;04 75 33 42 64;mdr.montalivet@wanadoo.fr
EHPAD Villa Senecta;79;17 chemin des Doyates;3200;LE VERNET;04 70 96 58 00;levernet@orpea.net
EHPAD Korian Mas de Lauze;80;17 Chemin du Puits de Louiset;30000;NIMES;04 66 05 00 22;korian.masdelauze@korian.com
EHPAD Letavernier Pitrou;60;17 lieu dit le Fresne;14370;ARGENCES;02 31 23 62 28;contact@ehpad-argences.fr
EHPAD La Cap'Line;47;17 Place de la Mairie;85300;LE PERRIER;02 51 93 83 94;accueil@residence-capline.com
EHPAD du site de Bischwilleré;231;17 Route de Strasbourg BP 90007;67240;BISCHWILLER;03 88 80 22 22;secdirection@ch-bischwiller.fr
PUV Foyer Saint-Francois;24;17 route Saint-Hilaire;79210;ARCAIS;05 49 35 44 95;lagedor.arcais@fede79.admr.org
EHPAD Sainte-Famille;88;17 rue Bois-le-Duc;54500;VANDOEUVRE LES NANCY;03 83 44 84 00;accueilstefamille@fondationsaintcharlesnancy.fr
EHPAD du Centre hospitalier le Jeune;174;17 rue de Brest;29290;ST RENAN;02 98 32 33 33;accueil@ch-saint-renan.fr
EHPAD Marie Louise Bodin;62;17 rue de la Borde;72150;LE GRAND LUCE;02 43 40 91 35;mr.mlbodin@orange.fr
EHPAD Le Village de la Croix blanche;83;17 Rue de la Croix Blanche;71400;AUTUN;03 85 86 93 00;arnaud.audard@fondationpartageetvie.org
EHPAD L'Horizon;55;17 rue de la Garenne;61100;ST GEORGES DES GROSEILLERS;02 33 66 65 44;horizon-flers@orange.fr
EHPAD Saint-Roch;26;17 rue de l'Aunay;50620;GRAIGNES MESNIL ANGOT;02 33 55 59 78;maisonderetraitesaintmichel@orange.fr
EHPAD Domaine des Hautes Varennes;50;17 rue de l'Ocean;17138;ST XANDRE;05 46 37 29 49;arvi.st-xandre@orange.fr
Les Jardins de la Tour;51;17 Rue de Saintonge;17600;ST ROMAIN DE BENET;05 46 22 29 50;rtisserond@gmail.com
Maison de retraite de Saint-Heand;56;17 rue de Voise;54450;BLAMONT;03 83 42 30 18;direction@hli-3hsante.fr
EHPAD Les capucins;484;17 rue des Capucins;22000;ST BRIEUC;02 96 01 71 23;hopital@ch-stbrieuc.fr
EHPAD Villa Saint-Joseph ;32;17 Rue des Carignans;34160;SUSSARGUES;04 67 86 65 90;ehpadvillamarie@gmail.com
EHPAD Korian Jardin de l'Andelle;69;17 Rue des Champs;27910;PERRIERS SUR ANDELLE;02 32 49 76 61;reception.jardinsdelandelle@korian.fr
EHPAD La Villa d'Epidaure;86;17 Rue des Croissants;92380;GARCHES;01 47 01 30 60;accueil.epidaure92@lna-sante.com
EHPAD Les lices;63;17 rue des Lices;50390;ST SAUVEUR LE VICOMTE;02 33 21 53 70;b.lebreton@ehpad-stsauveurlevte.fr
EHPAD de Besse et Saint-Anastaise;52;17 rue des Pres-de-la-Ville;63610;BESSE ET ST ANASTAISE;04 73 79 55 40;maison.retraite.besse@wanadoo.fr
EHPAD Le Clos Saint-Martin;84;17 rue des Tanneurs CS 44309;35000;RENNES;02 99 84 10 10;csm.direction@ehpad-rennes.Fr
EHPAD Les Oiseaux;148;17 rue du Lieutenant-Rousselot;78500;SARTROUVILLE;01 30 86 20 00;les.oiseaux@wanadoo.fr
EHPAD Les Jardins de Roinville;80;17 rue du petit chéteau;91410;ROINVILLE;01 60 81 17 40;jardins-roinville@domusvi.com
EHPAD Les Merisiers;50;17 Rue du Rond Poirier;54150;BRIEY;03 82 47 51 06;stern@ch-briey.fr
EHPAD Sainte-Monique;80;17 rue du Tchad;31000;TOULOUSE;05 62 13 22 00;ehpad.sainte-monique@anras.fr
EHPAD Le Nahon;151;17 rue Duchesse de Dino;36600;VALENCAY;02 54 00 30 00;hlvalencay@hlvalencay.fr
EHPAD Michel Philibert Groupe Mutualité franéaise de l'Isére;35;17 rue Jacques-Anquetil BP 27;38400;ST MARTIN D HERES;04 76 25 57 50;cmphilibert@mutualiteisere.org
EHPAD DE Sainte-Marie aux Mines;138;17 Rue Jean-jacques Bock;68160;STE MARIE AUX MINES;03 89 22 42 22;secretariat@hiva.fr
EHPAD du Centre hospitalier du Grand Large;95;17 Rue Jeanne Armand Collin BP 48;76460;ST VALERY EN CAUX;02 35 57 95 60;accueil@hopstval.fr
La Maison de retraite le Foyer Saint-Jean;32;17 Rue Jeanne Gleuzer;92700;COLOMBES;01 47 82 01 96;korian.administration@korian.fr
EHPAD de la Maison Saint-Dominique;91;17 Rue Marchant;57000;METZ;03 87 74 18 74;maison.stdominique@ohs.asso.fr
EHPAD de Nedonchel;83;17 rue principale;62550;NEDONCHEL;03 21 04 72 58;maison-de-retraite-nedonchel@wanadoo.fr
EHPAD du Centre hospitalier de Guingamp;268;17-19 rue de l'Armor;22200;GUINGAMP;02 96 44 56 56;morganne.bidault@ch-guingamp.fr
EHPAD Notre-Dame des Campagnes;108;172 rue du Pére-Duchenne;62132;CAFFIERS;03 21 46 51 51;ndc.caffiers@yahoo.com
EHPAD Le Domaine de la Charlotte;19;173 chemin de la Charlotte;6330;ROQUEFORT LES PINS;04 93 77 10 81;charlotte@belage.org
EHPAD Jean Peridier;139;174 rue Jacques Bounin Quartier croix d'argent;34000;MONTPELLIER;04 67 42 78 86;mdr.croixdargent@wanadoo.fr
EHPAD Saint-Riquier;54;174 Rue Saint Michel;50380;ST PAIR SUR MER;02 33 91 20 00;contact.saint-michel@philogeris.com
EHPAD Robert Labeyrie;70;175 avenue Robert-Labeyrie;40465;PONTONX SUR L ADOUR;05 58 57 20 58;mdrlabeyrie.pontonx@wanadoo.fr
EHPAD La compassion;80;175 boulevard de l'Yser;76000;ROUEN;02 35 98 55 00;accueil@maisondelacompassion.fr
EHPAD Le Laurier;7;175 rue du Laurier;73000;CHAMBERY;04 79 33 30 44;agelia@emera.fr
EHPAD Korian Ville-en-Vert;74;175 rue Neuve-de-Bemecourt;27160;BRETEUIL SUR ITON;02 32 24 83 00;korian.villeenvert@korian.fr
EHPAD public Le petit bosquet;259;176 avenue de Montolivet BP 50058;13012;MARSEILLE;04 91 12 74 00;nathalie.jaffres@cgd13.fr
EHPAD Les Hauts de Brianne;79;176 rue Pasteur BP 90045;69480;ANSE;04 74 09 96 10;contact@ehpad-michellamy.fr
EHPAD La Farigoule;50;177 Rue de la Guesse;34160;CASTRIES;04 67 87 73 00;ehpad.farigoule@orange.fr
EHPAD du Centre hospitalier Edmond Garcin;42;179 Avenue des Soeurs Gastine;13400;AUBAGNE;04 42 84 71 66;direction@ch-aubagne.fr
EHPAD La Bartavelle;126;179 rue du Docteur Grange;73300;ST JEAN DE MAURIENNE;04 79 20 60 20;direction@ch-sjm.fr
EHPAD Fontaine Bazeille;81;18 Allée des Fauvettes;47180;STE BAZEILLE;05 53 64 86 00;administration.fontaine-bazeille@medica.fr
EHPAD intercommunal de la Durance;38;18 Avenue de Saint-andiol;13440;CABANNES;04 90 90 42 00;accueilcabannes@mrpi-noves-cabannes.fr
EHPAD Le Village;134;18 Avenue de Verdun;91290;ARPAJON;01 64 92 92 40;mrv@ch-arpajon.fr
EHPAD Brun vergeade et l'oustalaou;86;18 avenue Fernand Brun;15400;RIOM ES MONTAGNES;04 71 78 02 33;direction@ehpad-riom15.fr
EHPAD Jean Moulin;57;18 avenue Jean-Moulin Le Roquet;17500;JONZAC;05 46 48 75 75;direction.hopital@ch-jonzac.fr
EHPAD Les Jardins d'Arcadie;32;18 Bois du Mont Lambert;62280;ST MARTIN BOULOGNE;03 21 31 58 23;les.jardins.arcadie@wanadoo.fr
EHPAD Jean Collery;182;18 boulevard Charles-de-Gaulle;51160;AY;03 26 55 19 33;bureaudesentrees@jean-collery.fr
EHPAD Jean-Michel;82;18 Grande Rue;70240;SAULX;03 84 95 88 88;mr.saulx@orange.fr
EHPAD Chantelle;113;18 place de la Chaume;3140;CHANTELLE;04 70 90 63 20;accueil@ehpad-chantelle.fr
EHPAD - maison de retraite Protestante;87;18 Quai Montmurat;82000;MONTAUBAN;05 63 03 44 69;maison.retraite.protestante.82@wanadoo.fr
EHPAD Gandrille en Bel Air;99;18 route de Ouanne;89520;ST SAUVEUR EN PUISAYE;03 86 45 51 32;contact@residence-gandrille.fr
EHPAD Jean XXIII;115;18 rue d'Avanne La Marne;25320;MONTFERRAND LE CHATEAU;03 81 66 33 33;mlc@acisfrance.net
EHPAD Castel Saint-Joseph Hodeng au Bosc;88;18 rue de Blangy Guimerville;76340;HODENG AU BOSC;02 35 93 55 27;ssoyez@monsieurvincent.asso.fr
EHPAD Korian Tamias;81;18 rue de Boussy;91480;QUINCY SOUS SENART;01 69 00 56 56;valerie.pardessus@korian.fr
PUV Alzheimer Maison des Dunes;79;18 rue de Chanzy;42700;FIRMINY;04 77 61 88 15;foyer.bruneaux@ville-firminy.fr
EHPAD de Crecy;63;18 Rue de la Chapelle;77580;CRECY LA CHAPELLE;01 64 63 82 62;maison-retraite.crecy@orange.fr
EHPAD Oeuvre Schyrr;81;18 rue de la Chapelle;68720;HOCHSTATT;03 89 06 24 88;schyrr.oeuvres@orange.fr
EHPAD Au Bon Accueil;42;18 Rue de la Chétellerie;50530;SARTILLY;02 33 89 60 60;mr.sartilly@wanadoo.fr
EHPAD Le Balcon des Alpes;50;18 rue de la Fontaine;7520;LALOUVESC;04 75 67 81 22;maisonderetraitelalouvesc@orange.fr
EHPAD Roger Jouan ;36;18 Rue de la Poste;22600;LA MOTTE;02 56 41 35 00;dir.ehpadrogerjouan@gmail.com
EHPAD Maison de Santé Bethel;232;18 rue de la Victoire;67205;OBERHAUSBERGEN;03 88 56 18 99;contact@amreso-bethel.fr
EHPAD Foyer Sainte-Marie;112;18 rue de l'Hospice;71300;MONTCEAU LES MINES;03 85 67 75 40;contact@foyersaintemarie.fr
Maison de retraite Au Fil de l'eau;24;18 rue des deux Ponts;56920;ST GONNERY;02 97 38 43 23;m.a.p.a@orange.fr
EHPAD Korian La colombe;73;18 Rue des Fauvettes;34770;GIGEAN;04 67 51 73 00;administration.lacolombe@korian.fr
EHPAD Notre-Dame de France;80;18 rue des Minimes;80100;ABBEVILLE;03 22 24 27 21;abb@acisfrance.net
EHPAD Le Beau Regard;81;18 Rue du Beau Regard;68100;MULHOUSE;03 89 42 27 35;contact@le-beau-regard.com
EHPAD Le Grand Megnaud;48;18 rue du Mont-Dore;63680;LA TOUR D AUVERGNE;04 73 21 52 17;ehpadlatour@gmail.com 
EHPAD Pierre Valadou;86;18 rue du Stade;15290;LE ROUGET;04 71 46 11 60;valadou@cites-cantaliennes.fr
EHPAD Korian Villa d'Azon;90;18 Rue Jean Mermoz;89100;ST CLEMENT;03 86 65 18 29;korian.villadazon@korian.fr
EHPAD Groupe hospitalier Sud-Reunion;50;18 Rue Lambert;97450;ST LOUIS;02 62 91 96 10;direction@ch-sudreunion.fr
EHPAD Le Badbronn;40;18 rue Ortenbourg;67730;CHATENOIS;03 88 82 30 03;mr.chatenois@wanadoo.fr
EHPAD Les Jardins de Montmartre;98;18 Rue Pierre Picard;75018;PARIS;01 42 57 84 84;accueil@jardinsdemontmartre.com
EHPAD Jardin des Plantes;112;18 Rue Poliveau;75005;PARIS;01 45 87 67 67;casvp-ehpad-jardindesplantes@paris.fr
EHPAD de Guer;75;18 rue Rencontre BP 42;56380;GUER;02 97 22 01 10;administration@ehpad-guer.fr
EHPAD Jean Baptiste Ray;48;18 rue Rochevalier;48100;MARVEJOLS;04 66 32 20 13;residence.ray@wanadoo.fr
EHPAD Castel Girou;76;180 avenue de Villemur;31620;CEPET;05 61 37 38 39;contact@castel-girou.fr
EHPAD La Colline;176;181 route de Saint-Antoine;6000;NICE;04 93 86 50 90;ctregerlacolline@wanadoo.fr
EHPAD Le Bois-Martel;60;181 rue Charles Hue;76400;FECAMP;02 35 29 43 43;boismartel@ch-fecamp.fr
EHPAD Au Fil des Jours;52;181 Rue du Capitaine Etienne BELLIGNE;44370;VARADES;02 40 09 16 16;lesrivesdelauxence@orange.fr
EHPAD du Pays d'Alby;70;182 route de la Grive;74540;GRUFFY;04 50 77 59 30;ehpad-gruffy@wanadoo.fr
EHPAD Pierre-Bienvenu Noailles;100;184 Avenue Morane Saulnier;78530;BUC;01 81 70 67 00;accueil.valbievre@cheminsdesperance.org
EHPAD Les terrasses;63;184 Rue Robert Pinchon;76230;BOIS GUILLAUME BIHOREL;02 35 61 11 17;ass.lesterrasses@orange.fr
EHPAD Les Amaryllis;80;185 route Saint-Pierre-de-Feric;6000;NICE;04 97 11 47 47;amaryllis@belage.org
EHPAD Le Soleil Comtadin;50;185 rue Porte de France;84810;AUBIGNAN;04 90 62 61 42;direction.ehpad.aubignan@gmail.com
EHPAD Korian Jardins d'Alésia;102;187 Avenue du Maine;75014;PARIS;01 53 90 28 28;anais.andre@korian.fr
EHPAD La Bastide des Lavandins;94;188 chemin de la Roquette;84400;APT;04 90 04 77 99;bastidedeslavandins@afprovince.com
EHPAD Maubert;153;188 rue de Domfront BP 219;61100;FLERS;02 33 62 62 92;direction@ch-flers.fr
EHPAD Les Hortensias;55;189 chemin de Saint-paul;64240;URT;05 59 56 97 97;hortensias@belage.org
EHPAD Ker Digemer;104;19 Avenue de Tarente;29200;BREST;02 98 03 15 80;amities@amities-armor.asso.fr
MAPA;98;19 Avenue du Puy Marmant;63670;LE CENDRE;04 73 84 03 91;mrs@croixmarine.fr
EHPAD Centre hospitalier Castelnaudary;120;19 avenue Monseigneur-de-Langle;11400;CASTELNAUDARY;04 68 94 56 56;admissions.ehpad@ch-castelnaudary.fr
EHPAD Tiers Temps;77;19 Avenue Thiers;6600;ANTIBES;04 97 24 79 79;isabelle.rocchia@ch-antibes.fr
EHPAD Les temps bleus;71;19 Boulevard Pierre Mendes France;13220;CHATEAUNEUF LES MARTIGUES;04 42 10 25 00;accueil@lestempsbleus.com
EHPAD Korian Le Coeur Volant;103;19 Chemin du Coeur Volant;78430;LOUVECIENNES;01 30 82 99 99;administration.lecoeurvolant@korian.fr
EHPAD Korian Pontlieue;113;19 Place Adrien Tironneau;72000;LE MANS;02 43 78 72 72;korian.pontlieue@korian.fr
EHPAD Le Manoir;73;19 rue Capitaine-Ferber;69300;CALUIRE ET CUIRE;04 78 29 34 98;direction@ehpadmanoir.com
EHPAD Simone De Beauvoir;80;19 Rue de la Foret;57150;CREUTZWALD;03 87 93 07 67;sec-creutzwald@ch-boulay.fr
EHPAD du Champ Nadot;200;19 rue de la Sologne BP 80180;18200;ST AMAND MONTROND;02 48 96 08 22;direction@ch-stamand.fr
EHPAD La Pierre-Rose;70;19 rue de la Tour;85120;ST PIERRE DU CHEMIN;02 51 53 63 63;residence.pierre.rose@wanadoo.fr
EHPAD intercommunal la Cerisaie;40;19 Rue de Linselles;59166;BOUSBECQUE;03 20 23 61 03;directionciglinselles@orange.fr
EHPAD Les Tonnelles;68;19 Rue de Meursault;21800;CHEVIGNY ST SAUVEUR;03 80 71 09 66;tonnelles.direction@arpavie.fr
EHPAD Les fleurs de Gambetta;68;19 rue Gambetta;33000;BORDEAUX;05 56 08 14 70;gambetta@fbocke.fr
EHPAD Pays du Gier - Site Les charmilles;314;19 rue Laurent Charles;42400;ST CHAMOND;04 77 31 15 15;direction.chpg@chpg.org
EHPAD La Ruche;86;19 Rue Lazare Hoche;76500;ELBEUF;02 35 78 84 03;sabrina.chaigneau@croix-rouge.fr
EHPAD Centre hospitalier Georges Claudinon;174;19 Rue Paul Langevin BP 59;42500;LE CHAMBON FEUGEROLLES;04 77 40 11 11;e.liogier@ch-claudinon.fr
EHPAD Orpea Croix-Rousse;93;19 rue Philibert-Roussy;69004;LYON;04 72 00 61 00;lyon42@orpea.net
EHPAD de Laignes;53;19 rue Porte-du-Chene;21330;LAIGNES;03 80 81 43 61;mrlaignes@wanadoo.fr
EHPAD du Canton de Nemours;123;19 rue Robert-Dumesnil;77140;ST PIERRE LES NEMOURS;01 64 28 00 59;secretariat.direction@ch-nemours.fr
EHPAD du Centre Hospitalier d'Is-Sur-Tille;97;19 Rue Victor Hugo;21120;IS SUR TILLE;03 80 95 62 62;secretariat@hopitalissurtille.com
EHPAD Les Jardins de Provence;73;190 Avenue Robert Guillemard;83140;SIX FOURS LES PLAGES;04 94 90 83 83;severine.guerin@philogeris.com
EHPAD Leopold Cartoux;86;190 chemin des Cavaliers Gour-de-Martelly;13090;AIX EN PROVENCE;04 42 52 70 00;direction@leopoldcartoux.fr
EHPAD du Centre hospitalier de Bort-les-Orgues;86;190 Rue Gustave Parre;19110;BORT LES ORGUES;05 55 46 33 33;secretariat.direction@ch-bort.fr
EHPAD Maison de Famille Jeanne Jugan;72;192 Rue Jeanne Jugan;59140;DUNKERQUE;03 28 69 10 80;saintaugustin3@wanadoo.fr
EHPAD Seguin;65;1A rue du Kirchberg BP 20054;67140;BARR;03 88 58 55 30;mdr.salem@orange.fr
EHPAD Korian Le Solidor;81;2 Allee des Jardins de Sainte Anne;35400;ST MALO;02 99 19 56 00;jonathan.moricel@korian.fr
EHPAD Villa de l'Ermitage;140;2 Allee du Docteur Ginette Amado;94510;LA QUEUE EN BRIE;01 71 34 13 00;contact.caudacienne@lna-sante.com
EHPAD d'Excideuil;150;2 Allees Andre Maurois;24160;EXCIDEUIL;05 53 62 25 00;accueil@hopital-excideuil.fr
EHPAD  Camille Desmoulins;83;2 avenue Anatole-France;91260;JUVISY SUR ORGE;01 69 12 59 00;camille-desmoulins.direction@arpavie.fr
EHPAD public Simone Veil;108;2 Avenue de Champagne;91940;LES ULIS;01 69 76 59 00;direction@ehpad91.fr
EHPAD Paul Mouysset;92;2 avenue de Decazeville;12300;FIRMI;05 65 43 69 00;ehpadfirmi@wanadoo.fr
EHPAD Les Portes du Luberon;80;2 avenue de la gare;84000;AVIGNON;04 90 16 51 00;lesportesduluberon@orpea.net
EHPAD MGEN;92;2 avenue de la Plage BP 32;33740;ARES;05 56 03 85 00;ehpadares@mgen.fr
EHPAD La Tour d'Auvergne;76;2 Avenue de la Tour d'Auvergne;92700;COLOMBES;01 42 42 18 70;tour.dauvergne@wanadoo.fr
EHPAD Les Terres de Diane;180;2 avenue de l'Europe;71100;ST REMY;03 85 49 01 20;ehpad.saintremy@ch-chalon71.fr
EHPAD de Vayres Maison pour déficients visuels;83;2 avenue d'Izon;33870;VAYRES;05 57 74 81 44;residence.aveugles@wanadoo.fr
EHPAD Fondation Dubois;86;2 avenue du 8-Mai-1945;33420;BRANNE;05 57 84 63 98;direction.fondation-dubois@wanadoo.fr
EHPAD du Centre hospitalier de Poligny;159;2 avenue Foch BP 80095;39800;POLIGNY;03 84 66 46 00;direction@hopital-poligny.fr
EHPAD Pierre Hauger;80;2 avenue Georges Pompidou;25200;MONTBELIARD;03 81 71 74 00;pierrehauger@fondationpartageetvie.org
EHPAD du Centre hospitalier de Gien;242;2 avenue Jean-Villejean;45500;GIEN;02 38 29 38 29;sdir@ch-gien.com
EHPAD Les Jardins d'Aniane;45;2 avenue Lieutenant Louis-Marres;34150;ANIANE;04 99 58 85 00;contact@lesjardindaniane.fr
EHPAD Etoile et Jean-Joseph Roquefort ;42;2 Avenue Roger Ricalens;31250;REVEL;05 62 18 76 76;hopital@hopital-revel.com
EHPAD Saint-Thomas de Villeneuve;97;2 avenue Saint-Roch;43140;ST DIDIER EN VELAY;04 71 61 20 44;contact@ehpadvellavi.com
EHPAD Saint-Lazare;65;2 Avenue Wilson;89330;ST JULIEN DU SAULT;03 86 63 21 27;contact@residencesaintjulien.fr
EHPAD Yves Lanco;65;2 bis grande rue;56430;MAURON;02 97 74 55 20;secmauron@asso-lesbruyeres.org
EHPAD Charles Guillot de Romenay;80;2 bis route de la Chagne;71470;ROMENAY;03 85 40 31 78;leclosbressan@ehpadromenay.fr
EHPAD Maison de Famille l'Ave-Maria;86;2 bis rue d'Haverskerque;62120;WARDRECQUES;03 66 38 85 00;avemaria@maisonsdefamille.com
EHPAD Clos des Fontaines;71;2 bis rue du 14-Juillet;17300;ROCHEFORT;05 46 83 67 00;clos-fontaines-rochefort@domusvi.com
EHPAD Le Vert Galant;90;2 boulevard de la Salle;3200;VICHY;04 70 32 61 74;administration@lvg03.fr
EHPAD Richard;207;2 boulevard Richard Garnier;78700;CONFLANS STE HONORINE;01 34 90 44 44;accueil@epsms-richard.fr
EHPAD du Pays de Brive;160;2 Boulevard Roger Combe;19100;BRIVE LA GAILLARDE;05 55 22 07 00;polegestion@ehpad-rivet-brive.fr
EHPAD du Centre hospitalier de Mantes-la-Jolie;50;2 boulevard Sully;78200;MANTES LA JOLIE;01 34 97 40 00;direction@ch-mantes-la-jolie.fr
EHPAD Athéna;80;2 chemin de la Chapelle;31800;VILLENEUVE DE RIVIERE;05 61 95 64 34;direction.villeneuve@agepartenaires.com
